Id_Anuncio_ShopCar,Unnamed: 0,Modelo,Ano,Cor, Combustível,KM,Preco,Link,Vendedor,Cidade,Ano_Fabricacao,Ano_Modelo,Estado_Anuncio,Endereco_Anuncio,Bairro_Anuncio,Cidade_Anuncio,Marca
1081019,9745,Hilux SRX D4-D 2.8TDi 16v 4X4 C.D. A/T,15/16,Vermelha,Diesel,123900.0,179990.0,https://www.shopcar.com.br/veiculos/toyota/hilux-srx-d4-d-2-8tdi-16v-4x4-c-d/15-16/1081019,Teca Automóveis,"Rua 13 de Maio, 3843 - Centro - Campo Grande / MS",2015,2016, MS,"Rua 13 de Maio, 3843 ", Centro , Campo Grande ,toyota
1080238,9746,S10 LTZ 2.8CTDi 16v 4x4 C.D. A/T,18/19,Branca,Diesel,60000.0,179990.0,https://www.shopcar.com.br/veiculos/gm-chevrolet/s10-ltz-2-8ctdi-16v-4x4-c-d/18-19/1080238,69 Autos,"Rua Ediberto Celestino de Oliveira, 2125 - Jardim Caramuru - Dourados / MS",2018,2019, MS,"Rua Ediberto Celestino de Oliveira, 2125 ", Jardim Caramuru , Dourados ,gm-chevrolet
1088926,9747,S10 LTZ 2.8CTDi 16v 4x4 C.D. A/T,17/18,Preta,Diesel,67000.0,179990.0,https://www.shopcar.com.br/veiculos/gm-chevrolet/s10-ltz-2-8ctdi-16v-4x4-c-d/17-18/1088926,Via Premium Motors,"Weimar Gonçalves Torres, 5155 - Jardim Guanabara - Dourados / MS",2017,2018, MS,"Weimar Gonçalves Torres, 5155 ", Jardim Guanabara , Dourados ,gm-chevrolet
1083483,9748,GLA 250 Sport 2.0T 16v 4Matic A/T,16/17,Branca,Gasolina,30000.0,180000.0,https://www.shopcar.com.br/veiculos/mercedes-benz/gla-250-sport-2-0t-16v-4matic/16-17/1083483,Alexandre Hoffmann,Campo Grande - MS,2016,2017,,Campo Grande , MS,,mercedes-benz
1087274,9749,Hilux SRV D4-D 2.8TDi 16v 4X4 C.D. A/T,16/17,Preta,Diesel,148000.0,180000.0,https://www.shopcar.com.br/veiculos/toyota/hilux-srv-d4-d-2-8tdi-16v-4x4-c-d/16-17/1087274,Ted Automóveis,"Av. Nicolau Otano, 1427 - Centro - Amambaí / MS",2016,2017, MS,"Av. Nicolau Otano, 1427 ", Centro , Amambaí ,toyota
1089658,9750,Hilux SRV D4-D 2.8TDi 16v 4X4 C.D. A/T,16/17,Preta,Diesel,,180000.0,https://www.shopcar.com.br/veiculos/toyota/hilux-srv-d4-d-2-8tdi-16v-4x4-c-d/16-17/1089658,Max s Veículos Jardim,"Av. Duque de Caxias, 1960 - Camisão - Jardim / MS",2016,2017, MS,"Av. Duque de Caxias, 1960 ", Camisão , Jardim ,toyota
1081153,9751,Hilux SW4 SRX 4.0 V6 24v,16/16,Prata,Gasolina,,180000.0,https://www.shopcar.com.br/veiculos/toyota/hilux-sw4-srx-4-0-v6-24v/16-16/1081153,Max s Veículos Jardim,"Av. Duque de Caxias, 1960 - Camisão - Jardim / MS",2016,2016, MS,"Av. Duque de Caxias, 1960 ", Camisão , Jardim ,toyota
1072976,9752,Ranger XLT 3.2TDCi 20v 4x4 C.D.,19/20,Cinza,Diesel,45000.0,180000.0,https://www.shopcar.com.br/veiculos/ford/ranger-xlt-3-2tdci-20v-4x4-c-d/19-20/1072976,Gabriel Lucas Paredes Quintana,Ponta Porã - MS,2019,2020,,Ponta Porã , MS,,ford
1090345,9753,S10 High Country 2.8CTDi 16v 4x4 C.D. A/T,17/18,Vermelha,Diesel,75000.0,180000.0,https://www.shopcar.com.br/veiculos/gm-chevrolet/s10-high-country-2-8ctdi-16v-4x4-c-d/17-18/1090345,Central Veículos,"Rua América, 810 - Centro - Corumbá / MS",2017,2018, MS,"Rua América, 810 ", Centro , Corumbá ,gm-chevrolet
1077416,9754,S10 LTZ 2.8CTDi 16v 4x4 C.D. A/T,18/19,Prata,Diesel,109000.0,180000.0,https://www.shopcar.com.br/veiculos/gm-chevrolet/s10-ltz-2-8ctdi-16v-4x4-c-d/18-19/1077416,Nill Car,"Rua 26 de Agosto, 1580 - Amambaí - Campo Grande / MS",2018,2019, MS,"Rua 26 de Agosto, 1580 ", Amambaí , Campo Grande ,gm-chevrolet
1066765,9755,TrailBlazer LTZ 2.8CTDi 16v 4x4 A/T,17/18,Branca,Diesel,146986.0,180000.0,https://www.shopcar.com.br/veiculos/gm-chevrolet/trailblazer-ltz-2-8ctdi-16v-4x4/17-18/1066765,Couto Car Comércio de Veículos,"Av. Weimar Gonçalves Torres, 3076 - Centro - Dourados / MS",2017,2018, MS,"Av. Weimar Gonçalves Torres, 3076 ", Centro , Dourados ,gm-chevrolet
1090234,9756,TrailBlazer LTZ 2.8CTDi 16v 4x4 A/T,17/18,Branca,Diesel,131300.0,180000.0,https://www.shopcar.com.br/veiculos/gm-chevrolet/trailblazer-ltz-2-8ctdi-16v-4x4/17-18/1090234,Junior Automóveis,"Av. Pedro Manvailer, 2285 - Centro - Amambaí / MS",2017,2018, MS,"Av. Pedro Manvailer, 2285 ", Centro , Amambaí ,gm-chevrolet
1082372,9757,TrailBlazer LTZ 2.8CTDi 16v 4x4 A/T,16/17,Branca,Diesel,80000.0,180000.0,https://www.shopcar.com.br/veiculos/gm-chevrolet/trailblazer-ltz-2-8ctdi-16v-4x4/16-17/1082372,Finauto Veículos,"Rua Antonio de Souza Marcondes, 2800 - Centro - Maracaju / MS",2016,2017, MS,"Rua Antonio de Souza Marcondes, 2800 ", Centro , Maracaju ,gm-chevrolet
1086642,9758,TrailBlazer LTZ 2.8CTDi 16v 4x4 A/T,16/17,Preta,Diesel,77000.0,180000.0,https://www.shopcar.com.br/veiculos/gm-chevrolet/trailblazer-ltz-2-8ctdi-16v-4x4/16-17/1086642,Yotsui Veículos,"Av. Hayel Bon Faker, 2300 - Jardim São Pedro - Dourados / MS",2016,2017, MS,"Av. Hayel Bon Faker, 2300 ", Jardim São Pedro , Dourados ,gm-chevrolet
1090204,9759,X1 sDrive20i 2.0T 16v A/T,19/19,Preta,Flex,21150.0,180000.0,https://www.shopcar.com.br/veiculos/bmw/x1-sdrive20i-2-0t-16v/19-19/1090204,RM Veículos,"Rua Rubens Gil de Camilo, 300 - Chácara Cachoeira - Campo Grande / MS",2019,2019, MS,"Rua Rubens Gil de Camilo, 300 ", Chácara Cachoeira , Campo Grande ,bmw
1070747,9760,X1 sDrive20i X-Line 2.0T 16v A/T,18/19,Preta,Gasolina,15260.0,180000.0,https://www.shopcar.com.br/veiculos/bmw/x1-sdrive20i-x-line-2-0t-16v/18-19/1070747,Alander Delgado Ferreira,Campo Grande - MS,2018,2019,,Campo Grande , MS,,bmw
1079155,9761,Pajero Full HPE 3.2TDi 16v 4x4 A/T,14/14,Prata,Diesel,88200.0,182000.0,https://www.shopcar.com.br/veiculos/mitsubishi/pajero-full-hpe-3-2tdi-16v-4x4/14-14/1079155,Ueno Veículos,"Av. Weimar G. Torres, 3500 - Centro - Dourados / MS",2014,2014, MS,"Av. Weimar G. Torres, 3500 ", Centro , Dourados ,mitsubishi
1078396,9762,Compass S 2.0TDi 16v 4x4 A/T,19/20,Marrom,Diesel,18809.0,182900.0,https://www.shopcar.com.br/veiculos/jeep/compass-s-2-0tdi-16v-4x4/19-20/1078396,Pagani Motors,"Rua Santana, 342 - Jardim TV Morena - Campo Grande / MS",2019,2020, MS,"Rua Santana, 342 ", Jardim TV Morena , Campo Grande ,jeep
1063105,9763,Amarok Highline 3.0TDi V6 24v 4x4 C.D. A/T,18/18,Branca,Diesel,121000.0,182990.0,https://www.shopcar.com.br/veiculos/vw-volkswagen/amarok-highline-3-0tdi-v6-24v-4x4-c-d/18-18/1063105,S.I Motors,"Av. Rita Vieira de Andrade, 1456 - Rita Vieira - Campo Grande / MS",2018,2018, MS,"Av. Rita Vieira de Andrade, 1456 ", Rita Vieira , Campo Grande ,vw-volkswagen
1079290,9764,Compass Limited 2.0TDi 16v 4x4 A/T,20/21,Preta,Diesel,14000.0,183000.0,https://www.shopcar.com.br/veiculos/jeep/compass-limited-2-0tdi-16v-4x4/20-21/1079290,R.A. Veículos,"Av. Weimar Gonçalves Torres, 4020 - Jardim Caramuru - Dourados / MS",2020,2021, MS,"Av. Weimar Gonçalves Torres, 4020 ", Jardim Caramuru , Dourados ,jeep
1058909,9765,Amarok Highline 3.0TDi V6 24v 4x4 C.D. A/T,18/18,Branca,Diesel,121241.0,184000.0,https://www.shopcar.com.br/veiculos/vw-volkswagen/amarok-highline-3-0tdi-v6-24v-4x4-c-d/18-18/1058909,Revolução Automóveis,"Rua Brilhante, 1925 - Nova Bandeirante - Campo Grande / MS",2018,2018, MS,"Rua Brilhante, 1925 ", Nova Bandeirante , Campo Grande ,vw-volkswagen
1083918,9766,GLA 250 Sport 2.0T 16v 4Matic A/T,16/17,Branca,Gasolina,30000.0,184900.0,https://www.shopcar.com.br/veiculos/mercedes-benz/gla-250-sport-2-0t-16v-4matic/16-17/1083918,Concept Car,"Rua Alagoas, 273 - Jardim dos Estados - Campo Grande / MS",2016,2017, MS,"Rua Alagoas, 273 ", Jardim dos Estados , Campo Grande ,mercedes-benz
1082733,9767,X1 sDrive20i GP 2.0T 16v A/T,18/19,Preta,Flex,24021.0,184900.0,https://www.shopcar.com.br/veiculos/bmw/x1-sdrive20i-gp-2-0t-16v/18-19/1082733,Audi Center Campo Grande,"Av. Afonso Pena, 5720 - Chácara Cachoeira - Campo Grande / MS",2018,2019, MS,"Av. Afonso Pena, 5720 ", Chácara Cachoeira , Campo Grande ,bmw
1065911,9768,Discovery Sport HSE 2.0T 16v Si4 A/T,17/17,Branca,Gasolina,75000.0,184990.0,https://www.shopcar.com.br/veiculos/land-rover/discovery-sport-hse-2-0t-16v-si4/17-17/1065911,Enzo Jaguar Land Rover,"Rua Joaquim Murtinho, 2333 - Itanhanga Park - Campo Grande / MS",2017,2017, MS,"Rua Joaquim Murtinho, 2333 ", Itanhanga Park , Campo Grande ,land-rover
1055608,9769,2500 Laramie 6.7TDi 24v 4X4 C.D. A/T,12/12,Preta,Diesel,164000.0,185000.0,https://www.shopcar.com.br/veiculos/ram/2500-laramie-6-7tdi-24v-4x4-c-d/12-12/1055608,Fashion Car,"Rua Antônio de Souza Marcondes, 2879 - BNH - Maracaju / MS",2012,2012, MS,"Rua Antônio de Souza Marcondes, 2879 ", BNH , Maracaju ,ram
1080970,9770,2500 Laramie 6.7TDi 24v 4X4 C.D. A/T,12/12,Prata,Diesel,,185000.0,https://www.shopcar.com.br/veiculos/ram/2500-laramie-6-7tdi-24v-4x4-c-d/12-12/1080970,R.A. Veículos,"Av. Weimar Gonçalves Torres, 4020 - Jardim Caramuru - Dourados / MS",2012,2012, MS,"Av. Weimar Gonçalves Torres, 4020 ", Jardim Caramuru , Dourados ,ram
1081061,9771,2500 Laramie 6.7TDi 24v 4X4 C.D. A/T,12/12,Cinza,Diesel,100125.0,185000.0,https://www.shopcar.com.br/veiculos/ram/2500-laramie-6-7tdi-24v-4x4-c-d/12-12/1081061,Auto Cred Motors,"Av. Weimar Gonçalves Torres, 1200 - Centro - Dourados / MS",2012,2012, MS,"Av. Weimar Gonçalves Torres, 1200 ", Centro , Dourados ,ram
1065899,9772,2500 Laramie 6.7TDi 24v 4X4 C.D. A/T,11/12,Preta,Diesel,,185000.0,https://www.shopcar.com.br/veiculos/ram/2500-laramie-6-7tdi-24v-4x4-c-d/11-12/1065899,R.A. Veículos,"Av. Weimar Gonçalves Torres, 4020 - Jardim Caramuru - Dourados / MS",2011,2012, MS,"Av. Weimar Gonçalves Torres, 4020 ", Jardim Caramuru , Dourados ,ram
1084260,9773,Amarok Highline 3.0TDi V6 24v 4x4 C.D. A/T,17/18,Prata,Diesel,73000.0,185000.0,https://www.shopcar.com.br/veiculos/vw-volkswagen/amarok-highline-3-0tdi-v6-24v-4x4-c-d/17-18/1084260,Brum Negócios,"Av. Coronel Pilad Rebuá, 181 - Vila Donária - Bonito / MS",2017,2018, MS,"Av. Coronel Pilad Rebuá, 181 ", Vila Donária , Bonito ,vw-volkswagen
1090004,9774,Compass 80 Anos 1.3T 16v A/T,21/22,Cinza,Flex,,185000.0,https://www.shopcar.com.br/veiculos/jeep/compass-80-anos-1-3t-16v/21-22/1090004,RL Veículos,"Av. Pres. Ernesto Geisel, 5701 - Cabreúva - Campo Grande / MS",2021,1922, MS,"Av. Pres. Ernesto Geisel, 5701 ", Cabreúva , Campo Grande ,jeep
1068634,9775,Corolla Cross XRE 2.0 16v,21/22,Branca,Híbrido,,185000.0,https://www.shopcar.com.br/veiculos/toyota/corolla-cross-xre-2-0-16v/21-22/1068634,RM Veículos,"Rua Rubens Gil de Camilo, 300 - Chácara Cachoeira - Campo Grande / MS",2021,1922, MS,"Rua Rubens Gil de Camilo, 300 ", Chácara Cachoeira , Campo Grande ,toyota
1084609,9776,Discovery Sport SE 2.2TDi 16v SD4 A/T,17/17,Branca,Diesel,62000.0,185000.0,https://www.shopcar.com.br/veiculos/land-rover/discovery-sport-se-2-2tdi-16v-sd4/17-17/1084609,Triton Multimarcas,"Rua Sebastião Lima, 160 - Vila Glória - Campo Grande / MS",2017,2017, MS,"Rua Sebastião Lima, 160 ", Vila Glória , Campo Grande ,land-rover
1080764,9777,Hilux SRV 2.7 16v 4x4 C.D. A/T,20/20,Branca,Flex,20000.0,185000.0,https://www.shopcar.com.br/veiculos/toyota/hilux-srv-2-7-16v-4x4-c-d/20-20/1080764,Camionetes MS,"Rua. Maranhão, 95 - Vila Célia - Campo Grande / MS",2020,2020, MS,"Rua. Maranhão, 95 ", Vila Célia , Campo Grande ,toyota
1089129,9778,Hilux SRV D4-D 2.8TDi 16v 4X4 C.D. A/T,17/17,Cinza,Diesel,134893.0,185000.0,https://www.shopcar.com.br/veiculos/toyota/hilux-srv-d4-d-2-8tdi-16v-4x4-c-d/17-17/1089129,Kampai,"Av. Joaquim Murtinho, 2525 - Chacara Cachoeira - Campo Grande / MS",2017,2017, MS,"Av. Joaquim Murtinho, 2525 ", Chacara Cachoeira , Campo Grande ,toyota
1089340,9779,Hilux SRV D4-D 2.8TDi 16v 4X4 C.D. A/T,16/16,Branca,Diesel,105000.0,185000.0,https://www.shopcar.com.br/veiculos/toyota/hilux-srv-d4-d-2-8tdi-16v-4x4-c-d/16-16/1089340,Yotsui Veículos,"Av. Hayel Bon Faker, 2300 - Jardim São Pedro - Dourados / MS",2016,2016, MS,"Av. Hayel Bon Faker, 2300 ", Jardim São Pedro , Dourados ,toyota
1055853,9780,ML 350 3.0CDi V6 24v A/T,15/15,Prata,Diesel,,185000.0,https://www.shopcar.com.br/veiculos/mercedes-benz/ml-350-3-0cdi-v6-24v/15-15/1055853,R.A. Veículos,"Av. Weimar Gonçalves Torres, 4020 - Jardim Caramuru - Dourados / MS",2015,2015, MS,"Av. Weimar Gonçalves Torres, 4020 ", Jardim Caramuru , Dourados ,mercedes-benz
1083952,9781,Ranger Limited 3.2TDCi 20v 4x4 C.D. A/T,18/19,Prata,Diesel,,185000.0,https://www.shopcar.com.br/veiculos/ford/ranger-limited-3-2tdci-20v-4x4-c-d/18-19/1083952,MultCar Veículos,"Av. Antonio Joaquim de Moura Andrade, 991 - Centro - Nova Andradina / MS",2018,2019, MS,"Av. Antonio Joaquim de Moura Andrade, 991 ", Centro , Nova Andradina ,ford
1075508,9782,Ranger XLT 3.2TDCi 20v 4x4 C.D. A/T,19/20,Cinza,Diesel,106150.0,185000.0,https://www.shopcar.com.br/veiculos/ford/ranger-xlt-3-2tdci-20v-4x4-c-d/19-20/1075508,Via Sul Veículos,"Av. Marcelino Pires, 5685 - Jardim Tropical - Dourados / MS",2019,2020, MS,"Av. Marcelino Pires, 5685 ", Jardim Tropical , Dourados ,ford
1085469,9783,S10 LTZ 2.8CTDi 16v 4x4 C.D. A/T,19/20,Cinza,Diesel,37000.0,185000.0,https://www.shopcar.com.br/veiculos/gm-chevrolet/s10-ltz-2-8ctdi-16v-4x4-c-d/19-20/1085469,Tass Motors,"Av. Presidente Vargas, 3000 - Jardim Europa - Dourados / MS",2019,2020, MS,"Av. Presidente Vargas, 3000 ", Jardim Europa , Dourados ,gm-chevrolet
1086650,9784,S10 LTZ 2.8CTDi 16v 4x4 C.D. A/T,19/20,Prata,Diesel,53219.0,185000.0,https://www.shopcar.com.br/veiculos/gm-chevrolet/s10-ltz-2-8ctdi-16v-4x4-c-d/19-20/1086650,Tiago Goncalves Machado,Campo Grande - MS,2019,2020,,Campo Grande , MS,,gm-chevrolet
1077990,9785,S10 LTZ 2.8CTDi 16v 4x4 C.D. A/T,19/20,Branca,Diesel,,185000.0,https://www.shopcar.com.br/veiculos/gm-chevrolet/s10-ltz-2-8ctdi-16v-4x4-c-d/19-20/1077990,Braz Veículos,"Av. Bandeirantes, 1252 - Amambaí - Campo Grande / MS",2019,2020, MS,"Av. Bandeirantes, 1252 ", Amambaí , Campo Grande ,gm-chevrolet
1079490,9786,S10 LTZ 2.8CTDi 16v 4x4 C.D. A/T,19/19,Branca,Diesel,73700.0,185000.0,https://www.shopcar.com.br/veiculos/gm-chevrolet/s10-ltz-2-8ctdi-16v-4x4-c-d/19-19/1079490,Ueno Veículos,"Av. Weimar G. Torres, 3500 - Centro - Dourados / MS",2019,2019, MS,"Av. Weimar G. Torres, 3500 ", Centro , Dourados ,gm-chevrolet
1071648,9787,T4 3.2TDCi 20v 4X4,15/16,Amarela,Diesel,47500.0,185000.0,https://www.shopcar.com.br/veiculos/troller/t4-3-2tdci-20v-4x4/15-16/1071648,HP Motors,"Av. 11 de Dezembro, 85 - Coronel Camisão - Jardim / MS",2015,2016, MS,"Av. 11 de Dezembro, 85 ", Coronel Camisão , Jardim ,troller
1070199,9788,X1 sDrive20i X-Line 2.0T 16v A/T,18/19,Prata,Flex,24000.0,185000.0,https://www.shopcar.com.br/veiculos/bmw/x1-sdrive20i-x-line-2-0t-16v/18-19/1070199,Dakota Veículos,"Av. Nicolau Otano, 1185 - Centro - Amambaí / MS",2018,2019, MS,"Av. Nicolau Otano, 1185 ", Centro , Amambaí ,bmw
1076085,9789,Hilux SRV D4-D 2.8TDi 16v 4X4 C.D. A/T,17/18,Branca,Diesel,,185600.0,https://www.shopcar.com.br/veiculos/toyota/hilux-srv-d4-d-2-8tdi-16v-4x4-c-d/17-18/1076085,CR Veículos,"Av. Gaspar Ries Coelho, 1289 - Flávio Garcia - Coxim / MS",2017,2018, MS,"Av. Gaspar Ries Coelho, 1289 ", Flávio Garcia , Coxim ,toyota
1083933,9790,2500 Laramie 6.7TDi 24v 4X4 C.D. A/T,11/12,Branca,Diesel,117317.0,185900.0,https://www.shopcar.com.br/veiculos/ram/2500-laramie-6-7tdi-24v-4x4-c-d/11-12/1083933,Pagani Motors,"Rua Santana, 342 - Jardim TV Morena - Campo Grande / MS",2011,2012, MS,"Rua Santana, 342 ", Jardim TV Morena , Campo Grande ,ram
/942287,9791,L200 Triton GLX Outdoor 2.4TDi 16v 4X4 C.D.,21/22,Branca,Diesel,,185990.0,https://www.shopcar.com.br/veiculos/mitsubishi/l200-triton-glx-outdoor-2-4tdi-16v-4x4-c-d/21-22/942287,HC Veículos Especiais,"Av. Consul Assaf Trad, 1840 - Mata do Jacinto - Campo Grande / MS",2021,1922, MS,"Av. Consul Assaf Trad, 1840 ", Mata do Jacinto , Campo Grande ,mitsubishi
1082784,9792,Hilux SRV D4-D 2.8TDi 16v 4X4 C.D. A/T,18/18,Branca,Diesel,116000.0,186000.0,https://www.shopcar.com.br/veiculos/toyota/hilux-srv-d4-d-2-8tdi-16v-4x4-c-d/18-18/1082784,Fernando Alves Martin,Ivinhema - MS,2018,2018,,Ivinhema , MS,,toyota
1066491,9793,Ranger Limited 3.2TDCi 20v 4x4 C.D. A/T,18/19,Preta,Diesel,99000.0,186900.0,https://www.shopcar.com.br/veiculos/ford/ranger-limited-3-2tdci-20v-4x4-c-d/18-19/1066491,Unique Automóveis,"Rua Prof. Luís Alexandre de Oliveira, 255 - Vivenda do Bosque - Campo Grande / MS",2018,2019, MS,"Rua Prof. Luís Alexandre de Oliveira, 255 ", Vivenda do Bosque , Campo Grande ,ford
1076768,9794,2500 Laramie 6.7TDi 24v 4X4 C.D. A/T,12/12,Preta,Diesel,103000.0,187500.0,https://www.shopcar.com.br/veiculos/ram/2500-laramie-6-7tdi-24v-4x4-c-d/12-12/1076768,Silvio Hofmann Freire,Campo Grande - MS,2012,2012,,Campo Grande , MS,,ram
1088188,9795,Hilux SRX D4-D 2.8TDi 16v 4X4 C.D. A/T,17/17,Preta,Diesel,111000.0,187500.0,https://www.shopcar.com.br/veiculos/toyota/hilux-srx-d4-d-2-8tdi-16v-4x4-c-d/17-17/1088188,Bruno Automóveis,"Av. Fernando Corrêa da Costa, 1069 - Centro - Campo Grande / MS",2017,2017, MS,"Av. Fernando Corrêa da Costa, 1069 ", Centro , Campo Grande ,toyota
1076030,9796,Hilux SRV D4-D 2.8TDi 16v 4X4 C.D. A/T,17/18,Branca,Diesel,106000.0,187900.0,https://www.shopcar.com.br/veiculos/toyota/hilux-srv-d4-d-2-8tdi-16v-4x4-c-d/17-18/1076030,Cobi Motors,"Rua Paraiso, 07 - Monte Castelo - Campo Grande / MS",2017,2018, MS,"Rua Paraiso, 07 ", Monte Castelo , Campo Grande ,toyota
1086219,9797,Hilux SRV D4-D 2.8TDi 16v 4X4 C.D. A/T,17/17,Cinza,Diesel,,188000.0,https://www.shopcar.com.br/veiculos/toyota/hilux-srv-d4-d-2-8tdi-16v-4x4-c-d/17-17/1086219,Cristian Auto Veículos,"Rua Hayel Bon Faker, 1505 - Jardim Água Boa - Dourados / MS",2017,2017, MS,"Rua Hayel Bon Faker, 1505 ", Jardim Água Boa , Dourados ,toyota
1087507,9798,Hilux SW4 SRV 2.7 16v A/T,19/19,Branca,Flex,25000.0,188000.0,https://www.shopcar.com.br/veiculos/toyota/hilux-sw4-srv-2-7-16v/19-19/1087507,Ipiranga Automóveis,"Rua Sertãozinho, 78 - Vila Ipiranga - Campo Grande / MS",2019,2019, MS,"Rua Sertãozinho, 78 ", Vila Ipiranga , Campo Grande ,toyota
1086271,9799,Hilux SW4 SRV 2.7 16v A/T,18/19,Prata,Flex,61000.0,188500.0,https://www.shopcar.com.br/veiculos/toyota/hilux-sw4-srv-2-7-16v/18-19/1086271,Rodrigo Goulart Gonzaga,Ponta Porã - MS,2018,2019,,Ponta Porã , MS,,toyota
1086770,9800,S10 High Country 2.8CTDi 16v 4x4 C.D. A/T,17/18,Branca,Diesel,71000.0,188900.0,https://www.shopcar.com.br/veiculos/gm-chevrolet/s10-high-country-2-8ctdi-16v-4x4-c-d/17-18/1086770,HP Automóveis,"Avenida Dom Antônio Barbosa, 3361  - Jardim Fluminense - Campo Grande / MS",2017,2018, MS,"Avenida Dom Antônio Barbosa, 3361  ", Jardim Fluminense , Campo Grande ,gm-chevrolet
1059957,9801,S10 LTZ 2.8CTDi 16v 4x4 C.D. A/T,19/20,Cinza,Diesel,77622.0,188900.0,https://www.shopcar.com.br/veiculos/gm-chevrolet/s10-ltz-2-8ctdi-16v-4x4-c-d/19-20/1059957,SF Carros e Camionetas,"Rua Joaquim Murtinho, 2121 - Itanhangá Park - Campo Grande / MS",2019,2020, MS,"Rua Joaquim Murtinho, 2121 ", Itanhangá Park , Campo Grande ,gm-chevrolet
1063094,9802,X1 sDrive20i 2.0T 16v,19/19,Cinza,Flex,26500.0,188900.0,https://www.shopcar.com.br/veiculos/bmw/x1-sdrive20i-2-0t-16v/19-19/1063094,Bull Motors,"Rua Dr. Mário Edson de Barros, 55 - Chácara Cachoeira - Campo Grande / MS",2019,2019, MS,"Rua Dr. Mário Edson de Barros, 55 ", Chácara Cachoeira , Campo Grande ,bmw
1072198,9803,S10 LTZ 2.5 16v 4x4 C.D. A/T,20/21,Branca,Flex,8500.0,188990.0,https://www.shopcar.com.br/veiculos/gm-chevrolet/s10-ltz-2-5-16v-4x4-c-d/20-21/1072198,Ribolis Automóveis,"Rua Sebastião Alarcom Campos, 157 - Jardim Vista Alegre - Coxim / MS",2020,2021, MS,"Rua Sebastião Alarcom Campos, 157 ", Jardim Vista Alegre , Coxim ,gm-chevrolet
1079281,9804,A5 Sportback S-Line 2.0 TFSi 16v,18/19,Cinza,Gasolina,47000.0,189000.0,https://www.shopcar.com.br/veiculos/audi/a5-sportback-s-line-2-0-tfsi-16v/18-19/1079281,Enzo Jaguar Land Rover,"Rua Joaquim Murtinho, 2333 - Itanhanga Park - Campo Grande / MS",2018,2019, MS,"Rua Joaquim Murtinho, 2333 ", Itanhanga Park , Campo Grande ,audi
1088490,9805,C 180 Avantgarde 1.6T 16v,19/19,Preta,Flex,13800.0,189000.0,https://www.shopcar.com.br/veiculos/mercedes-benz/c-180-avantgarde-1-6t-16v/19-19/1088490,Seminovos Grupo Enzo,"Av. Costa e Silva, 405 - 1° andar - Vila Progresso - Campo Grande / MS",2019,2019, MS,"Av. Costa e Silva, 405 ", 1° andar , Vila Progresso - Campo Grande ,mercedes-benz
1090368,9806,Discovery 4 HSE 3.0TDi V6 24v,14/14,Preta,Diesel,82510.0,189000.0,https://www.shopcar.com.br/veiculos/land-rover/discovery-4-hse-3-0tdi-v6-24v/14-14/1090368,Enzo Jaguar Land Rover,"Rua Joaquim Murtinho, 2333 - Itanhanga Park - Campo Grande / MS",2014,2014, MS,"Rua Joaquim Murtinho, 2333 ", Itanhanga Park , Campo Grande ,land-rover
1084829,9807,Discovery 4 HSE 3.0TDi V6 24v A/T,14/14,Preta,Diesel,82274.0,189000.0,https://www.shopcar.com.br/veiculos/land-rover/discovery-4-hse-3-0tdi-v6-24v/14-14/1084829,Kampai,"Av. Joaquim Murtinho, 2525 - Chacara Cachoeira - Campo Grande / MS",2014,2014, MS,"Av. Joaquim Murtinho, 2525 ", Chacara Cachoeira , Campo Grande ,land-rover
1084370,9808,Discovery 4 HSE 3.0TDi V6 24v,14/14,Preta,Diesel,82300.0,189000.0,https://www.shopcar.com.br/veiculos/land-rover/discovery-4-hse-3-0tdi-v6-24v/14-14/1084370,Kampai,"Av. Joaquim Murtinho, 2525 - Chacara Cachoeira - Campo Grande / MS",2014,2014, MS,"Av. Joaquim Murtinho, 2525 ", Chacara Cachoeira , Campo Grande ,land-rover
1075544,9809,Hilux SRV D4-D 2.8TDi 16v 4X4 C.D.,17/17,Prata,Diesel,74000.0,189000.0,https://www.shopcar.com.br/veiculos/toyota/hilux-srv-d4-d-2-8tdi-16v-4x4-c-d/17-17/1075544,Servcar,"Av. Brasil, 3211 - Centro - Ponta Porã / MS",2017,2017, MS,"Av. Brasil, 3211 ", Centro , Ponta Porã ,toyota
1062352,9810,Hilux SW4 SR 2.7 16v A/T,17/18,Cinza,Flex,,189000.0,https://www.shopcar.com.br/veiculos/toyota/hilux-sw4-sr-2-7-16v/17-18/1062352,R.A. Veículos,"Av. Weimar Gonçalves Torres, 4020 - Jardim Caramuru - Dourados / MS",2017,2018, MS,"Av. Weimar Gonçalves Torres, 4020 ", Jardim Caramuru , Dourados ,toyota
1067977,9811,2500 Laramie 6.7TDi 24v 4X4 C.D. A/T,12/12,Branca,Diesel,123800.0,189900.0,https://www.shopcar.com.br/veiculos/ram/2500-laramie-6-7tdi-24v-4x4-c-d/12-12/1067977,Play Motors," Av. Marechal Deodoro, 2040 - Coophamat - Campo Grande / MS",2012,2012, MS," Av. Marechal Deodoro, 2040 ", Coophamat , Campo Grande ,ram
